customer_id,customer_name,segment,region,total_profit,total_sales,num_orders,avg_discount,total_quantity,first_order,last_order,profit_margin_%,avg_order_value,customer_lifespan_days,tenure_bucket
DC-13285,Debra Catini,Consumer,South,91.74980000000002,722.592,3,0.1,29,2012-03-22,2014-12-08,12.7,240.86,991,2yr+
DC-13285,Debra Catini,Consumer,West,-14.4784,307.666,1,0.15,2,2014-10-08,2014-10-08,-4.71,307.67,0,One-time
DD-13570,Dorothy Dickinson,Consumer,Central,-6.729800000000001,92.42999999999999,2,0.6,11,2011-03-31,2013-08-23,-7.28,46.22,876,2yr+
DD-13570,Dorothy Dickinson,Consumer,East,1.0738,3.304,1,0.2,1,2014-07-26,2014-07-26,32.5,3.3,0,One-time
DD-13570,Dorothy Dickinson,Consumer,South,3.7261999999999986,64.188,2,0.1,8,2011-12-30,2014-11-20,5.81,32.09,1056,2yr+
DD-13570,Dorothy Dickinson,Consumer,West,38.3642,109.62,1,0.0,13,2014-05-03,2014-05-03,35.0,109.62,0,One-time
DE-13255,Deanra Eno,Home Office,Central,401.126,1423.34,1,0.0,14,2012-09-24,2012-09-24,28.18,1423.34,0,One-time
DE-13255,Deanra Eno,Home Office,East,17.1741,98.36399999999999,2,0.25,9,2011-08-22,2013-01-11,17.46,49.18,508,1-2yr
DE-13255,Deanra Eno,Home Office,West,46.1713,1029.17,2,0.0,15,2011-11-05,2012-04-18,4.49,514.58,165,0-6mo
DF-13135,David Flashing,Consumer,Central,-397.12760000000003,2067.7960000000003,1,0.5,10,2013-01-30,2013-01-30,-19.21,2067.8,0,One-time
DF-13135,David Flashing,Consumer,East,99.9408,212.64,1,0.0,6,2012-12-26,2012-12-26,47.0,212.64,0,One-time
DF-13135,David Flashing,Consumer,West,37.8771,110.098,1,0.1,7,2011-10-04,2011-10-04,34.4,110.1,0,One-time
DG-13300,Deirdre Greer,Corporate,East,582.5617,2594.0420000000004,3,0.10000000000000002,28,2011-11-01,2014-11-29,22.46,864.68,1124,2yr+
DG-13300,Deirdre Greer,Corporate,West,-19.785600000000002,601.7760000000001,2,0.1,11,2012-10-25,2013-08-23,-3.29,300.89,302,6-12mo
DH-13075,Dave Hallsten,Corporate,Central,-19.602,8.712,1,0.8,2,2013-06-25,2013-06-25,-225.0,8.71,0,One-time
DH-13075,Dave Hallsten,Corporate,East,456.5333,1445.674,1,0.08,18,2012-03-20,2012-03-20,31.58,1445.67,0,One-time
DH-13075,Dave Hallsten,Corporate,South,669.4113,1841.7900000000002,2,0.0,30,2011-11-21,2012-06-13,36.35,920.9,205,6-12mo
DH-13075,Dave Hallsten,Corporate,West,87.3978,1636.6960000000001,2,0.06666666666666668,31,2012-02-29,2014-03-29,5.34,818.35,759,2yr+
DH-13675,Duane Huffman,Home Office,East,14.501,85.3,1,0.0,2,2012-09-21,2012-09-21,17.0,85.3,0,One-time
DH-13675,Duane Huffman,Home Office,South,86.986,497.70399999999995,2,0.17142857142857146,29,2011-08-12,2012-11-15,17.48,248.85,461,1-2yr
DH-13675,Duane Huffman,Home Office,West,15.180000000000001,460.092,1,0.049999999999999996,10,2011-11-28,2011-11-28,3.3,460.09,0,One-time
DJ-13420,Denny Joy,Corporate,Central,378.274,1454.9,1,0.0,5,2013-04-03,2013-04-03,26.0,1454.9,0,One-time
DJ-13420,Denny Joy,Corporate,South,43.2234,392.94,1,0.0,3,2012-10-04,2012-10-04,11.0,392.94,0,One-time
DJ-13420,Denny Joy,Corporate,West,61.5376,164.68,2,0.0,12,2011-12-08,2012-10-10,37.37,82.34,307,6-12mo
DJ-13510,Don Jones,Corporate,East,30.8166,239.898,3,0.075,15,2014-02-12,2014-09-13,12.85,79.97,213,6-12mo
DJ-13510,Don Jones,Corporate,South,188.73989999999998,500.782,2,0.04,21,2011-08-17,2014-11-04,37.69,250.39,1175,2yr+
DJ-13510,Don Jones,Corporate,West,125.6956,1761.008,3,0.1,16,2013-08-27,2014-11-13,7.14,587.0,443,1-2yr
DJ-13630,Doug Jacobs,Consumer,East,695.568,3036.43,2,0.042857142857142864,39,2013-11-20,2014-12-19,22.91,1518.22,394,1-2yr
DJ-13630,Doug Jacobs,Consumer,West,35.9964,319.968,1,0.2,4,2012-12-14,2012-12-14,11.25,319.97,0,One-time
DK-12835,Damala Kotsonis,Corporate,Central,239.5842,1162.7720000000002,3,0.06,13,2011-11-23,2014-12-10,20.6,387.59,1113,2yr+
DK-12835,Damala Kotsonis,Corporate,East,23.5122,167.506,2,0.39999999999999997,9,2013-03-26,2014-04-25,14.04,83.75,395,1-2yr
DK-12835,Damala Kotsonis,Corporate,South,121.2049,407.03,2,0.275,12,2012-02-07,2013-12-10,29.78,203.52,672,1-2yr
DK-12835,Damala Kotsonis,Corporate,West,496.8215,1519.172,5,0.1285714285714286,52,2011-03-26,2014-10-22,32.7,303.83,1306,2yr+
DK-12895,Dana Kaydos,Consumer,Central,609.5947,2660.6240000000003,2,0.03333333333333333,29,2012-03-08,2012-09-25,22.91,1330.31,201,6-12mo
DK-12895,Dana Kaydos,Consumer,South,56.8304,564.384,2,0.20000000000000004,9,2014-08-28,2014-11-16,10.07,282.19,80,0-6mo
DK-12895,Dana Kaydos,Consumer,West,271.22450000000003,1057.168,1,0.06666666666666667,27,2014-08-13,2014-08-13,25.66,1057.17,0,One-time
DK-12985,Darren Koutras,Consumer,Central,-8.0775,646.2,1,0.2,5,2011-11-24,2011-11-24,-1.25,646.2,0,One-time
DK-12985,Darren Koutras,Consumer,South,77.84370000000001,740.1800000000001,2,0.12000000000000002,21,2012-12-07,2014-12-24,10.52,370.09,747,2yr+
DK-12985,Darren Koutras,Consumer,West,-177.11999999999998,300.66,2,0.25,6,2012-08-02,2014-05-06,-58.91,150.33,642,1-2yr
DK-13090,Dave Kipp,Consumer,Central,47.334,152.754,2,0.1,2,2014-02-22,2014-10-02,30.99,76.38,222,6-12mo
DK-13090,Dave Kipp,Consumer,East,-1.5866000000000042,648.691,2,0.06,18,2013-02-14,2014-11-19,-0.24,324.35,643,1-2yr
DK-13090,Dave Kipp,Consumer,South,325.2648,1061.582,2,0.25999999999999995,10,2012-10-09,2014-11-04,30.64,530.79,756,2yr+
DK-13090,Dave Kipp,Consumer,West,165.3813,787.53,1,0.0,3,2012-03-02,2012-03-02,21.0,787.53,0,One-time
DK-13150,David Kendrick,Corporate,Central,78.5007,433.56,1,0.2,9,2011-12-05,2011-12-05,18.11,433.56,0,One-time
DK-13150,David Kendrick,Corporate,East,171.44400000000002,364.272,1,0.06666666666666667,11,2014-12-21,2014-12-21,47.06,364.27,0,One-time
DK-13225,Dean Katz,Corporate,Central,-3.1479999999999997,270.356,1,0.39999999999999997,17,2012-11-15,2012-11-15,-1.16,270.36,0,One-time
DK-13225,Dean Katz,Corporate,East,-242.99149999999997,1589.956,5,0.25555555555555554,31,2012-12-03,2014-12-21,-15.28,317.99,748,2yr+
DK-13225,Dean Katz,Corporate,West,456.0389,2942.082,3,0.028571428571428574,22,2011-03-14,2014-06-30,15.5,980.69,1204,2yr+
DK-13375,Dennis Kane,Consumer,Central,193.8081,1138.7920000000001,2,0.16,18,2013-07-23,2014-12-12,17.02,569.4,507,1-2yr
DK-13375,Dennis Kane,Consumer,East,-54.296899999999994,1192.996,3,0.22000000000000003,16,2011-09-07,2014-11-13,-4.55,397.67,1163,2yr+
DK-13375,Dennis Kane,Consumer,West,237.56869999999998,986.698,3,0.04615384615384616,43,2012-12-12,2014-07-28,24.08,328.9,593,1-2yr
DL-12865,Dan Lawera,Consumer,Central,2.1,6.0,1,0.2,2,2014-01-20,2014-01-20,35.0,6.0,0,One-time
DL-12865,Dan Lawera,Consumer,East,62.2797,223.29,3,0.06666666666666667,13,2011-06-29,2013-02-27,27.89,74.43,609,1-2yr
DL-12865,Dan Lawera,Consumer,South,7.1235,214.73400000000004,3,0.3666666666666667,11,2011-10-15,2014-09-22,3.32,71.58,1073,2yr+
DL-12865,Dan Lawera,Consumer,West,250.74169999999998,1059.088,1,0.08571428571428573,25,2013-09-26,2013-09-26,23.68,1059.09,0,One-time
DL-12925,Daniel Lacy,Consumer,Central,276.05879999999996,1034.05,3,0.0,27,2012-05-08,2014-11-04,26.7,344.68,910,2yr+
DL-12925,Daniel Lacy,Consumer,East,246.954,733.5600000000001,1,0.0,12,2011-11-01,2011-11-01,33.67,733.56,0,One-time
DL-12925,Daniel Lacy,Consumer,South,-571.9956,1299.99,1,0.5,2,2011-09-09,2011-09-09,-44.0,1299.99,0,One-time
DL-12925,Daniel Lacy,Consumer,West,53.196,204.6,1,0.0,2,2012-09-22,2012-09-22,26.0,204.6,0,One-time
DL-13315,Delfina Latchford,Consumer,Central,-5.962,63.16,2,0.5,16,2011-02-07,2011-02-18,-9.44,31.58,11,0-6mo
DL-13315,Delfina Latchford,Consumer,East,231.06210000000002,1176.244,3,0.15,36,2011-01-17,2014-12-09,19.64,392.08,1422,2yr+
DL-13315,Delfina Latchford,Consumer,South,45.1107,179.97400000000002,2,0.15000000000000002,16,2013-09-05,2014-11-26,25.07,89.99,447,1-2yr
DL-13315,Delfina Latchford,Consumer,West,18.6624,38.88,1,0.0,6,2014-01-04,2014-01-04,48.0,38.88,0,One-time
DL-13330,Denise Leinenbach,Consumer,Central,197.9888,508.11,1,0.0,16,2012-11-21,2012-11-21,38.97,508.11,0,One-time
DL-13330,Denise Leinenbach,Consumer,East,5.2164,12.42,1,0.0,3,2013-10-29,2013-10-29,42.0,12.42,0,One-time
DL-13330,Denise Leinenbach,Consumer,South,2.1006,23.119999999999997,1,0.2,10,2011-06-23,2011-06-23,9.09,23.12,0,One-time
DL-13330,Denise Leinenbach,Consumer,West,17.3754,41.37,1,0.0,3,2014-11-04,2014-11-04,42.0,41.37,0,One-time
DL-13495,Dionis Lloyd,Corporate,Central,50.3498,255.58,1,0.0,7,2012-12-25,2012-12-25,19.7,255.58,0,One-time
DL-13495,Dionis Lloyd,Corporate,East,-309.474,1864.592,2,0.1,10,2014-05-01,2014-08-16,-16.6,932.3,107,0-6mo
DL-13495,Dionis Lloyd,Corporate,South,31.6,316.0,1,0.0,4,2013-01-17,2013-01-17,10.0,316.0,0,One-time
DL-13495,Dionis Lloyd,Corporate,West,174.7362,1103.15,4,0.08,12,2013-07-23,2014-10-16,15.84,275.79,450,1-2yr
DM-12955,Dario Medina,Corporate,Central,37.7127,321.026,2,0.125,8,2012-09-21,2013-03-22,11.75,160.51,182,6-12mo
DM-12955,Dario Medina,Corporate,East,59.6556,795.408,1,0.2,6,2011-09-30,2011-09-30,7.5,795.41,0,One-time
DM-12955,Dario Medina,Corporate,South,7.1372,81.568,1,0.2,2,2014-09-08,2014-09-08,8.75,81.57,0,One-time
DM-12955,Dario Medina,Corporate,West,4.252800000000001,124.03199999999998,3,0.20000000000000004,12,2011-12-09,2013-09-30,3.43,41.34,661,1-2yr
DM-13015,Darrin Martin,Consumer,Central,52.759299999999996,858.916,2,0.35000000000000003,16,2012-07-08,2014-10-24,6.14,429.46,838,2yr+
DM-13015,Darrin Martin,Consumer,East,1660.2842,4952.1050000000005,3,0.15,48,2011-09-14,2014-11-04,33.53,1650.7,1147,2yr+
DM-13015,Darrin Martin,Consumer,South,-45.4718,228.586,1,0.32499999999999996,15,2013-09-06,2013-09-06,-19.89,228.59,0,One-time
DM-13015,Darrin Martin,Consumer,West,9.8214,305.49600000000004,1,0.2,8,2013-05-06,2013-05-06,3.21,305.5,0,One-time
DM-13345,Denise Monton,Corporate,Central,129.1592,445.4,1,0.0,10,2013-11-22,2013-11-22,29.0,445.4,0,One-time
DM-13345,Denise Monton,Corporate,East,-185.40030000000002,630.366,4,0.17500000000000002,10,2011-11-03,2013-11-08,-29.41,157.59,736,2yr+
DM-13345,Denise Monton,Corporate,South,1281.3999000000001,2755.122,2,0.06666666666666667,12,2011-11-12,2014-04-09,46.51,1377.56,879,2yr+
DM-13345,Denise Monton,Corporate,West,93.8998,243.584,1,0.1,9,2014-12-09,2014-12-09,38.55,243.58,0,One-time
DM-13525,Don Miller,Corporate,Central,18.165599999999998,52.096000000000004,1,0.20000000000000004,15,2013-09-06,2013-09-06,34.87,52.1,0,One-time
DM-13525,Don Miller,Corporate,East,167.111,1082.15,1,0.0,8,2012-09-11,2012-09-11,15.44,1082.15,0,One-time
DM-13525,Don Miller,Corporate,South,14.4922,242.546,1,0.36666666666666664,10,2011-07-05,2011-07-05,5.98,242.55,0,One-time
DN-13690,Duane Noonan,Consumer,Central,138.417,477.3,1,0.0,5,2014-05-28,2014-05-28,29.0,477.3,0,One-time
DN-13690,Duane Noonan,Consumer,East,169.35739999999998,711.0600000000001,2,0.0,12,2011-09-20,2011-10-08,23.82,355.53,18,0-6mo
DN-13690,Duane Noonan,Consumer,West,232.76610000000002,951.4300000000001,4,0.03333333333333333,24,2011-10-12,2013-12-23,24.46,237.86,803,2yr+
DO-13435,Denny Ordway,Consumer,East,27.610599999999998,570.842,3,0.12000000000000002,18,2011-10-03,2014-06-27,4.84,190.28,998,2yr+
DO-13435,Denny Ordway,Consumer,South,-158.0592,459.4335,1,0.325,6,2012-11-27,2012-11-27,-34.4,459.43,0,One-time
DO-13435,Denny Ordway,Consumer,West,91.53999999999999,269.756,5,0.13333333333333333,24,2012-03-29,2014-08-20,33.93,53.95,874,2yr+
DO-13645,Doug O'Connell,Consumer,Central,26.824,76.64,1,0.2,2,2012-11-07,2012-11-07,35.0,76.64,0,One-time
DO-13645,Doug O'Connell,Consumer,East,74.6214,517.59,2,0.0,10,2014-08-20,2014-12-05,14.42,258.8,107,0-6mo
DO-13645,Doug O'Connell,Consumer,South,79.9076,320.462,2,0.1,11,2014-09-05,2014-09-24,24.94,160.23,19,0-6mo
DO-13645,Doug O'Connell,Consumer,West,112.7146,352.62399999999997,2,0.2,13,2014-09-16,2014-11-28,31.96,176.31,73,0-6mo
DP-13000,Darren Powers,Consumer,Central,86.21110000000002,533.6379999999999,5,0.2,29,2011-01-04,2014-08-27,16.16,106.73,1331,2yr+
DP-13000,Darren Powers,Consumer,East,-26.9636,125.624,2,0.22000000000000003,11,2013-11-15,2014-05-15,-21.46,62.81,181,6-12mo
DP-13000,Darren Powers,Consumer,South,-5.176,7.764,1,0.7,4,2013-05-16,2013-05-16,-66.67,7.76,0,One-time
DP-13000,Darren Powers,Consumer,West,187.3809,383.61,1,0.0,14,2012-11-24,2012-11-24,48.85,383.61,0,One-time
DP-13105,Dave Poirier,Corporate,Central,8.4656,32.56,1,0.0,2,2014-12-18,2014-12-18,26.0,32.56,0,One-time
DP-13105,Dave Poirier,Corporate,East,500.6314,1729.112,3,0.2,33,2012-08-22,2014-04-14,28.95,576.37,600,1-2yr
DP-13105,Dave Poirier,Corporate,West,54.0791,453.33000000000004,4,0.07500000000000001,28,2013-06-21,2014-12-25,11.93,113.33,552,1-2yr
DP-13165,David Philippe,Consumer,Central,1.002,8.016,1,0.2,3,2012-10-10,2012-10-10,12.5,8.02,0,One-time
DP-13165,David Philippe,Consumer,East,-41.93959999999999,1050.6,1,0.13333333333333333,17,2011-12-02,2011-12-02,-3.99,1050.6,0,One-time
DP-13390,Dennis Pardue,Home Office,Central,-222.11839999999998,470.412,3,0.325,12,2012-03-24,2014-01-02,-47.22,156.8,649,1-2yr
DP-13390,Dennis Pardue,Home Office,East,3.3312,16.656,1,0.2,3,2013-05-25,2013-05-25,20.0,16.66,0,One-time
DP-13390,Dennis Pardue,Home Office,South,0.9283999999999999,51.980000000000004,2,0.35,9,2011-12-21,2014-01-07,1.79,25.99,748,2yr+
DP-13390,Dennis Pardue,Home Office,West,1789.6906000000001,4941.6759999999995,3,0.05714285714285715,26,2011-07-05,2013-10-22,36.22,1647.23,840,2yr+
DR-12880,Dan Reichenbach,Corporate,Central,32.680800000000005,796.3240000000001,1,0.3,22,2012-11-28,2012-11-28,4.1,796.32,0,One-time
DR-12880,Dan Reichenbach,Corporate,East,666.6433,2069.326,5,0.08888888888888889,42,2012-09-25,2014-12-28,32.22,413.87,824,2yr+
DR-12880,Dan Reichenbach,Corporate,South,-8.9958,287.42400000000004,1,0.2,9,2014-06-27,2014-06-27,-3.13,287.42,0,One-time
DR-12880,Dan Reichenbach,Corporate,West,951.533,3374.96,2,0.08888888888888889,30,2013-03-25,2014-08-28,28.19,1687.48,521,1-2yr
DR-12940,Daniel Raglin,Home Office,Central,-415.9112,621.5920000000001,3,0.3666666666666667,11,2012-03-30,2013-11-30,-66.91,207.2,610,1-2yr
DR-12940,Daniel Raglin,Home Office,East,3050.3344,6937.870000000001,2,0.0,27,2012-09-01,2013-10-05,43.97,3468.94,399,1-2yr
DR-12940,Daniel Raglin,Home Office,South,211.97459999999998,489.03,2,0.35,16,2014-08-12,2014-11-11,43.35,244.52,91,0-6mo
DR-12940,Daniel Raglin,Home Office,West,22.6782,302.376,1,0.2,3,2011-03-28,2011-03-28,7.5,302.38,0,One-time
DS-13030,Darrin Sayre,Home Office,East,51.6661,400.61,1,0.0,4,2014-04-05,2014-04-05,12.9,400.61,0,One-time
DS-13030,Darrin Sayre,Home Office,West,141.6658,1361.603,3,0.165625,50,2011-07-09,2014-09-29,10.4,453.87,1178,2yr+
DS-13180,David Smith,Corporate,Central,115.29679999999998,1005.4428,4,0.13142857142857142,18,2012-08-09,2014-12-08,11.47,251.36,851,2yr+
DS-13180,David Smith,Corporate,East,-51.04390000000001,900.068,2,0.3,24,2011-04-28,2013-11-29,-5.67,450.03,946,2yr+
DS-13180,David Smith,Corporate,South,35.8254,92.69999999999999,1,0.0,7,2013-03-28,2013-03-28,38.65,92.7,0,One-time
DS-13180,David Smith,Corporate,West,63.621,883.6020000000001,2,0.0875,19,2012-08-21,2013-12-15,7.2,441.8,481,1-2yr
DV-13045,Darrin Van Huff,Corporate,East,-2.6936,188.552,1,0.3,7,2014-12-05,2014-12-05,-1.43,188.55,0,One-time
DV-13045,Darrin Van Huff,Corporate,South,-441.9734,893.331,2,0.25,14,2014-07-01,2014-12-12,-49.47,446.67,164,0-6mo
DV-13045,Darrin Van Huff,Corporate,West,17.483,37.599999999999994,2,0.0,7,2013-06-13,2013-09-24,46.5,18.8,103,0-6mo
DV-13465,Dianna Vittorini,Consumer,Central,9.7164,663.75,1,0.0,6,2011-06-22,2011-06-22,1.46,663.75,0,One-time
DV-13465,Dianna Vittorini,Consumer,East,101.8962,1257.82,2,0.0,32,2012-05-17,2012-11-09,8.1,628.91,176,0-6mo
DV-13465,Dianna Vittorini,Consumer,West,241.6001,1420.0169999999998,3,0.24285714285714288,24,2013-09-11,2014-12-02,17.01,473.34,447,1-2yr
DW-13195,David Wiener,Corporate,Central,-34.0652,448.418,1,0.3666666666666667,15,2013-11-21,2013-11-21,-7.6,448.42,0,One-time
DW-13195,David Wiener,Corporate,South,0.3822,4.368,1,0.2,3,2011-07-05,2011-07-05,8.75,4.37,0,One-time
DW-13195,David Wiener,Corporate,West,-53.1908,627.965,4,0.18,21,2011-01-19,2014-10-23,-8.47,156.99,1373,2yr+
DW-13480,Dianna Wilson,Home Office,Central,1158.6641,3760.41,2,0.0,26,2011-06-01,2013-08-21,30.81,1880.2,812,2yr+
DW-13480,Dianna Wilson,Home Office,South,162.9957,598.3100000000001,1,0.0,5,2014-05-28,2014-05-28,27.24,598.31,0,One-time
DW-13480,Dianna Wilson,Home Office,West,27.095799999999997,912.9079999999999,2,0.13333333333333333,7,2013-01-07,2013-11-13,2.97,456.45,310,6-12mo
DW-13540,Don Weiss,Consumer,Central,-0.3952,84.608,2,0.3333333333333333,8,2013-02-27,2014-03-07,-0.47,42.3,373,1-2yr
DW-13540,Don Weiss,Consumer,East,22.8904,88.04,1,0.0,4,2013-04-02,2013-04-02,26.0,88.04,0,One-time
DW-13540,Don Weiss,Consumer,South,2.7724,13.152,1,0.2,3,2014-08-26,2014-08-26,21.08,13.15,0,One-time
DW-13540,Don Weiss,Consumer,West,44.3996,158.28,1,0.06666666666666667,6,2014-09-24,2014-09-24,28.05,158.28,0,One-time
DW-13585,Dorothy Wardle,Corporate,East,-333.9138,788.152,3,0.25,28,2012-06-28,2014-05-03,-42.37,262.72,674,1-2yr
DW-13585,Dorothy Wardle,Corporate,South,-25.5892,223.772,2,0.1,11,2011-08-24,2014-04-15,-11.44,111.89,965,2yr+
DW-13585,Dorothy Wardle,Corporate,West,92.6064,192.93,2,0.0,5,2013-08-08,2013-09-27,48.0,96.46,50,0-6mo
Dl-13600,Dorris liebe,Corporate,Central,-4.466,1.624,1,0.8,2,2014-06-09,2014-06-09,-275.0,1.62,0,One-time
Dl-13600,Dorris liebe,Corporate,East,150.5328,673.818,2,0.15000000000000002,6,2013-04-08,2014-09-03,22.34,336.91,513,1-2yr
Dl-13600,Dorris liebe,Corporate,West,29.172,80.16,2,0.06666666666666667,11,2011-03-30,2011-07-01,36.39,40.08,93,0-6mo
Dp-13240,Dean percer,Home Office,Central,53.8191,146.89000000000001,1,0.0,11,2014-06-16,2014-06-16,36.64,146.89,0,One-time
Dp-13240,Dean percer,Home Office,East,1201.3082,3122.262,5,0.04,23,2012-11-09,2014-09-16,38.48,624.45,676,1-2yr
Dp-13240,Dean percer,Home Office,South,-1016.6618000000001,3464.882,2,0.35833333333333334,41,2014-10-03,2014-10-08,-29.34,1732.44,5,0-6mo
Dp-13240,Dean percer,Home Office,West,94.8993,464.72700000000003,3,0.175,24,2011-05-26,2014-09-08,20.42,154.91,1201,2yr+
EA-14035,Erin Ashbrook,Corporate,Central,53.9219,1443.41,4,0.26666666666666666,34,2012-11-26,2013-07-03,3.74,360.85,219,6-12mo
EA-14035,Erin Ashbrook,Corporate,East,-275.85139999999996,989.337,5,0.4,33,2011-11-01,2014-08-01,-27.88,197.87,1004,2yr+
EA-14035,Erin Ashbrook,Corporate,South,75.3123,205.338,2,0.35,10,2011-09-13,2012-05-23,36.68,102.67,253,6-12mo
EA-14035,Erin Ashbrook,Corporate,West,93.8766,208.62,2,0.0,10,2013-06-13,2014-05-01,45.0,104.31,322,6-12mo
EB-13705,Ed Braxton,Corporate,Central,43.923899999999996,183.3,3,0.3,17,2012-03-31,2014-05-09,23.96,61.1,769,2yr+
EB-13705,Ed Braxton,Corporate,East,-112.18279999999999,1411.4940000000001,3,0.275,16,2011-12-15,2014-11-13,-7.95,470.5,1064,2yr+
EB-13705,Ed Braxton,Corporate,West,81.88040000000001,2050.184,3,0.2,22,2011-07-08,2013-06-15,3.99,683.39,708,1-2yr
EB-13750,Edward Becker,Corporate,Central,-427.45,341.96,1,0.6,5,2014-11-11,2014-11-11,-125.0,341.96,0,One-time
EB-13750,Edward Becker,Corporate,East,233.1756,2034.0359999999998,3,0.1625,34,2012-06-05,2013-11-12,11.46,678.01,525,1-2yr
EB-13750,Edward Becker,Corporate,South,58.9568,687.726,3,0.08571428571428573,27,2012-03-12,2014-04-17,8.57,229.24,766,2yr+
EB-13750,Edward Becker,Corporate,West,55.0316,172.59199999999998,3,0.1,25,2013-04-10,2014-11-26,31.89,57.53,595,1-2yr
EB-13840,Ellis Ballard,Corporate,Central,-42.4926,94.428,1,0.6,3,2011-12-13,2011-12-13,-45.0,94.43,0,One-time
EB-13840,Ellis Ballard,Corporate,East,0.0,212.88,1,0.0,6,2013-12-05,2013-12-05,0.0,212.88,0,One-time
EB-13840,Ellis Ballard,Corporate,South,6.129,13.62,1,0.0,3,2011-05-30,2011-05-30,45.0,13.62,0,One-time
EB-13840,Ellis Ballard,Corporate,West,692.5624,4037.2,2,0.08,29,2012-03-26,2014-10-02,17.15,2018.6,920,2yr+
EB-13870,Emily Burns,Consumer,Central,-9.1335,127.869,1,0.3,3,2011-05-05,2011-05-05,-7.14,127.87,0,One-time
EB-13870,Emily Burns,Consumer,East,80.9004,655.182,3,0.39999999999999997,11,2013-10-04,2014-09-22,12.35,218.39,353,6-12mo
EB-13870,Emily Burns,Consumer,South,-76.4241,464.976,3,0.20000000000000004,10,2012-07-09,2014-01-31,-16.44,154.99,571,1-2yr
EB-13870,Emily Burns,Consumer,West,266.18870000000004,1519.192,3,0.275,17,2011-11-08,2012-09-25,17.52,506.4,322,6-12mo
EB-13930,Eric Barreto,Consumer,Central,-46.782,583.1640000000001,2,0.15,7,2013-02-27,2014-07-23,-8.02,291.58,511,1-2yr
EB-13930,Eric Barreto,Consumer,South,12.525599999999999,239.216,2,0.3,11,2011-02-03,2013-10-23,5.24,119.61,993,2yr+
EB-13930,Eric Barreto,Consumer,West,34.8606,122.22,1,0.0,6,2013-05-19,2013-05-19,28.52,122.22,0,One-time
EB-13975,Erica Bern,Corporate,South,112.8868,984.6709999999999,2,0.3666666666666667,9,2013-01-04,2013-10-11,11.46,492.34,280,6-12mo
EB-13975,Erica Bern,Corporate,West,49.9913,658.5840000000001,2,0.20000000000000004,9,2013-02-07,2014-12-31,7.59,329.29,692,1-2yr
EB-14110,Eugene Barchas,Consumer,East,138.2534,1976.826,4,0.24285714285714288,21,2012-11-12,2014-09-09,6.99,494.21,666,1-2yr
EB-14110,Eugene Barchas,Consumer,West,46.5122,1094.3,2,0.15000000000000002,9,2012-04-13,2013-09-12,4.25,547.15,517,1-2yr
EB-14170,Evan Bailliet,Consumer,Central,120.2784,352.67199999999997,3,0.3333333333333333,7,2011-10-17,2013-11-06,34.1,117.56,751,2yr+
EB-14170,Evan Bailliet,Consumer,South,5.2792,15.856000000000002,2,0.2,6,2012-03-12,2014-10-10,33.29,7.93,942,2yr+
EB-14170,Evan Bailliet,Consumer,West,156.61249999999998,817.798,1,0.1,7,2011-09-29,2011-09-29,19.15,817.8,0,One-time
EC-14050,Erin Creighton,Consumer,Central,19.08,38.16,1,0.0,9,2014-11-08,2014-11-08,50.0,38.16,0,One-time
EC-14050,Erin Creighton,Consumer,East,7.534399999999999,31.164,2,0.35,10,2011-12-17,2014-03-24,24.18,15.58,828,2yr+
EC-14050,Erin Creighton,Consumer,South,43.0824,299.07,1,0.0,9,2013-12-13,2013-12-13,14.41,299.07,0,One-time
EC-14050,Erin Creighton,Consumer,West,26.7288,93.52000000000001,1,0.0,9,2014-08-01,2014-08-01,28.58,93.52,0,One-time
ED-13885,Emily Ducich,Home Office,Central,-93.2122,268.288,3,0.35714285714285715,19,2011-11-23,2014-08-18,-34.74,89.43,999,2yr+
ED-13885,Emily Ducich,Home Office,East,553.3902,2621.322,1,0.1,11,2012-11-02,2012-11-02,21.11,2621.32,0,One-time
